Coord_X,Coord_Y,Elevation,Slope,Dist_to_Water,Landslide_Label
103.71135295111868,22.426935141450123,2300.638,13.682343,1168.1266510910186,0
103.74396179593222,22.67621763279329,126.92767,5.8960476,1429.4496719579085,0
103.69653074893071,22.498351206537624,673.2988,8.376643,1012.6406833641074,0
103.79354879961562,22.658161495582487,105.27013,3.1514294,185.50162410186462,0
103.74315331217652,22.67540914903758,167.11125,14.696085,1546.3948298126702,0
103.67982208464609,22.651963120122062,1525.242,10.431894,6397.100575300147,0
103.89892118244283,22.450920159536114,1216.3054,3.147117,1190.6620436361577,0
103.63346901598553,22.634176477496496,1972.2244,2.955745,3673.3937644591806,0
103.92425367345501,22.509130989947057,167.68268,11.533553,946.9160541736477,0
103.94096233773963,22.46870680216168,114.28754,9.404278,1588.619373004572,0
103.83639843866813,22.465742361724086,654.51086,12.915797,2439.4155558923453,0
103.63805042393453,22.663551387287203,2006.774,9.485926,6008.495803734405,0
103.75231612807454,22.658161495582487,342.00293,12.092121,1907.9295437289597,0
103.7633654060692,22.65654452807107,273.63223,12.022805,1534.4928894179689,0
103.69060186805552,22.688075394543667,874.46747,13.682471,4113.907056828755,0
103.82507966608821,22.455771062070358,1278.3156,8.803841,3819.556062585183,0
103.92398417886977,22.52853460008404,109.453674,6.3024015,387.57935436920036,0
103.64290132646877,22.608843986484324,1590.8673,13.952615,713.0456559178734,0
103.80567605595124,22.62339669408706,244.21765,3.1507032,457.42354357200713,0
103.81726432311638,22.627169618280362,105.61922,7.0433474,58.6319041280153,0
103.69572226517501,22.457388029581775,1264.0817,13.318835,3989.532535206374,0
103.73210403418184,22.68861438371414,130.65923,12.973344,1385.8069097528378,0
103.92614013555166,22.456849040411303,179.60654,13.656136,2002.3877476441148,0
103.69329681390788,22.679990556986592,795.2349,12.192006,4904.884660210865,0
103.65826251782723,22.452806621632764,1422.8291,9.478245,3492.087314774602,0
103.78869789708138,22.653041098463007,121.24325,7.9575567,894.5283351489214,0
103.62215024340561,22.646573228417346,1794.7319,14.496775,3617.766724568249,0
103.8558020488051,22.561412939482814,381.63406,6.07423,1895.3951839037238,0
103.78788941332567,22.625013661598476,456.68503,13.68244,972.3078406374261,0
103.68844591137363,22.735775936130413,346.49127,14.504928,1280.6614367537506,0
103.67443219294137,22.59348279512588,1146.5981,3.8378203,1397.9750738247092,0
103.70650204858444,22.57488766874461,1386.1736,11.33295,2845.608338941037,0
103.55801053211948,22.634445972081732,1377.3231,13.384958,430.53773992011327,0
103.86388688636218,22.50508857116852,747.2617,12.179467,2016.9829156990593,0
103.92317569511407,22.505627560338993,224.38881,12.915881,884.1764215419067,0
103.74719573095506,22.547938210221023,529.8975,14.783823,421.7865397274018,0
103.8045980776103,22.472479726354983,1311.5935,9.192925,3953.1326373692195,0
103.92829609223355,22.48299001517918,314.8911,8.144796,1214.7836499638292,0
103.56286143465373,22.59348279512588,2174.6724,14.048401,2959.128669661046,0
103.69033237347028,22.61638983487093,2426.3945,8.348091,4185.535868494587,0
103.61244843833713,22.74763369788079,378.40866,12.427357,834.4774175653345,0
103.72374970203953,22.715563842237724,182.88744,9.686946,717.38162245101,0
103.65044717485539,22.784554456058103,237.21538,2.214366,681.9462255169955,0
103.66149645285005,22.607496513558146,1412.6344,9.199555,1334.9633270895683,0
103.75150764431882,22.673792181526167,177.35469,10.144448,1434.2825176474626,0
103.93260800559732,22.49457828234432,187.31364,10.003915,967.4531520174697,0
103.6024771386834,22.430169076472954,2713.971,12.936471,7947.381193082248,0
103.79031486459279,22.53769741598206,472.37973,11.883978,4635.822851353309,0
103.71943778867576,22.729577560669988,96.5,0.0,0.06157438326547936,0
103.8595749729984,22.48487647727583,533.78925,14.026569,160.28956151242593,0
103.66769482831047,22.457657524167008,1283.4944,4.413518,3158.111703532443,0
103.58037858269405,22.668671784406683,870.8783,12.458664,167.3059160281578,0
103.919672265506,22.498890195708096,113.30727,2.10826,861.1853226859075,0
103.64478778856542,22.578930087523144,1490.6711,12.016357,1454.2554361098441,0
103.70488508107303,22.56491636909088,1348.6271,10.928262,2364.8789118538293,0
103.80432858302505,22.495656260685266,1453.8519,6.8298926,3717.3479569604297,0
103.78573345664378,22.535271964714937,507.53903,12.293409,4311.096876648222,0
103.76174843855779,22.530960051351162,748.746,10.783465,2146.2193906725643,0
103.73830240964227,22.683224492009423,135.09889,8.899038,1252.694532870681,0
103.64883020734396,22.68026005157183,1880.2179,6.2848277,7304.130153314873,0
103.89703472034618,22.522336224623615,112.498375,10.948417,1481.0496361766297,0
